sku,date,units_sold,revenue,promotion_flag,stockout_flag
EL-1010,2026-02-01,793,127181.34,0,0
EL-1010,2026-03-01,894,143379.72,0,0
EL-1010,2026-04-01,1008,161663.04,0,0
EL-1010,2026-05-01,1051,168559.38,0,0
EL-1010,2026-06-01,1056,169361.28,0,0
EL-1011,2023-06-01,794,169582.52,0,0
EL-1011,2023-07-01,713,152282.54,0,0
EL-1011,2023-08-01,651,139040.58,0,0
EL-1011,2023-09-01,585,124944.3,0,0
EL-1011,2023-10-01,542,115760.36,0,0
EL-1011,2023-11-01,386,82441.88,0,0
EL-1011,2023-12-01,378,80733.24,0,0
EL-1011,2024-01-01,435,92907.3,0,0
EL-1011,2024-02-01,536,114478.88,0,0
EL-1011,2024-03-01,695,148438.1,0,0
EL-1011,2024-04-01,742,158476.36,0,0
EL-1011,2024-05-01,887,189445.46,0,0
EL-1011,2024-06-01,898,191794.84,0,0
EL-1011,2024-07-01,778,166165.24,0,0
EL-1011,2024-08-01,1049,224045.42,1,0
EL-1011,2024-09-01,688,146943.04,0,0
EL-1011,2024-10-01,946,202046.68,1,0
EL-1011,2024-11-01,200,42716,0,1
EL-1011,2024-12-01,517,110420.86,0,0
EL-1011,2025-01-01,538,114906.04,0,0
EL-1011,2025-02-01,660,140962.8,0,0
EL-1011,2025-03-01,755,161252.9,0,0
EL-1011,2025-04-01,903,192862.74,0,0
EL-1011,2025-05-01,980,209308.4,0,0
EL-1011,2025-06-01,978,208881.24,0,0
EL-1011,2025-07-01,921,196707.18,0,0
EL-1011,2025-08-01,903,192862.74,0,0
EL-1011,2025-09-01,1260,269110.8,1,0
EL-1011,2025-10-01,711,151855.38,0,0
EL-1011,2025-11-01,594,126866.52,0,0
EL-1011,2025-12-01,628,134128.24,0,0
EL-1011,2026-01-01,665,142030.7,0,0
EL-1011,2026-02-01,792,169155.36,0,0
EL-1011,2026-03-01,888,189659.04,0,0
EL-1011,2026-04-01,971,207386.18,0,0
EL-1011,2026-05-01,1056,225540.48,0,0
EL-1011,2026-06-01,1046,223404.68,0,0
EL-1012,2023-06-01,779,130311.12,0,0
EL-1012,2023-07-01,684,114419.52,0,0
EL-1012,2023-08-01,646,108062.88,0,0
EL-1012,2023-09-01,589,98527.92,0,0
EL-1012,2023-10-01,843,141017.04,1,0
EL-1012,2023-11-01,427,71428.56,0,0
EL-1012,2023-12-01,398,66577.44,0,0
EL-1012,2024-01-01,424,70926.72,0,0
EL-1012,2024-02-01,574,96018.72,0,0
EL-1012,2024-03-01,675,112914,0,0
EL-1012,2024-04-01,311,52024.08,0,1
EL-1012,2024-05-01,868,145199.04,0,0
EL-1012,2024-06-01,885,148042.8,0,0
EL-1012,2024-07-01,776,129809.28,0,0
EL-1012,2024-08-01,776,129809.28,0,0
EL-1012,2024-09-01,700,117096,0,0
EL-1012,2024-10-01,622,104048.16,0,0
EL-1012,2024-11-01,497,83138.16,0,0
EL-1012,2024-12-01,525,87822,0,0
EL-1012,2025-01-01,527,88156.56,0,0
EL-1012,2025-02-01,651,108899.28,0,0
EL-1012,2025-03-01,774,129474.72,0,0
EL-1012,2025-04-01,856,143191.68,0,0
EL-1012,2025-05-01,987,165105.36,0,0
EL-1012,2025-06-01,943,157745.04,0,0
EL-1012,2025-07-01,936,156574.08,0,0
EL-1012,2025-08-01,869,145366.32,0,0
EL-1012,2025-09-01,798,133489.44,0,0
EL-1012,2025-10-01,1119,187186.32,1,0
EL-1012,2025-11-01,766,128136.48,1,0
EL-1012,2025-12-01,766,128136.48,1,0
EL-1012,2026-01-01,675,112914,0,0
EL-1012,2026-02-01,775,129642,0,0
EL-1012,2026-03-01,878,146871.84,0,0
EL-1012,2026-04-01,986,164938.08,0,0
EL-1012,2026-05-01,1057,176814.96,0,0
EL-1012,2026-06-01,1090,182335.2,0,0
EL-1013,2023-06-01,740,22814.2,0,0
EL-1013,2023-07-01,681,20995.23,0,0
EL-1013,2023-08-01,647,19947.01,0,0
EL-1013,2023-09-01,641,19762.03,0,0
EL-1013,2023-10-01,538,16586.54,0,0
EL-1013,2023-11-01,406,12516.98,0,0
EL-1013,2023-12-01,196,6042.68,1,1
EL-1013,2024-01-01,407,12547.81,0,0
EL-1013,2024-02-01,558,17203.14,0,0
EL-1013,2024-03-01,665,20501.95,0,0
EL-1013,2024-04-01,741,22845.03,0,0
EL-1013,2024-05-01,1202,37057.66,1,0
EL-1013,2024-06-01,878,27068.74,0,0
EL-1013,2024-07-01,774,23862.42,0,0
EL-1013,2024-08-01,1136,35022.88,1,0
EL-1013,2024-09-01,712,21950.96,0,0
EL-1013,2024-10-01,886,27315.38,1,0
EL-1013,2024-11-01,498,15353.34,0,0
EL-1013,2024-12-01,489,15075.87,0,0
EL-1013,2025-01-01,516,15908.28,0,0
EL-1013,2025-02-01,679,20933.57,0,0
EL-1013,2025-03-01,771,23769.93,0,0
EL-1013,2025-04-01,905,27901.15,0,0
EL-1013,2025-05-01,946,29165.18,0,0
EL-1013,2025-06-01,1003,30922.49,0,0
EL-1013,2025-07-01,921,28394.43,0,0
EL-1013,2025-08-01,855,26359.65,0,0
EL-1013,2025-09-01,831,25619.73,0,0
EL-1013,2025-10-01,753,23214.99,0,0
EL-1013,2025-11-01,642,19792.86,0,0
EL-1013,2025-12-01,629,19392.07,0,0
EL-1013,2026-01-01,664,20471.12,0,0
EL-1013,2026-02-01,781,24078.23,0,0
EL-1013,2026-03-01,869,26791.27,0,0
EL-1013,2026-04-01,985,30367.55,0,0
EL-1013,2026-05-01,1057,32587.31,0,0
EL-1013,2026-06-01,1049,32340.67,0,0
EL-1014,2023-06-01,1160,262867.6,1,0
EL-1014,2023-07-01,699,158400.39,0,0
EL-1014,2023-08-01,682,154548.02,0,0
EL-1014,2023-09-01,635,143897.35,0,0
EL-1014,2023-10-01,510,115571.1,0,0
EL-1014,2023-11-01,407,92230.27,0,0
EL-1014,2023-12-01,418,94722.98,0,0
EL-1014,2024-01-01,455,103107.55,0,0
EL-1014,2024-02-01,603,136645.83,0,0
EL-1014,2024-03-01,684,155001.24,0,0
EL-1014,2024-04-01,752,170410.72,0,0
EL-1014,2024-05-01,1138,257882.18,1,0
EL-1014,2024-06-01,864,195791.04,0,0
EL-1014,2024-07-01,803,181967.83,0,0
EL-1014,2024-08-01,299,67756.39,0,1
EL-1014,2024-09-01,723,163839.03,0,0
EL-1014,2024-10-01,831,188312.91,1,0
EL-1014,2024-11-01,544,123275.84,0,0
EL-1014,2024-12-01,528,119650.08,0,0
EL-1014,2025-01-01,543,123049.23,0,0
EL-1014,2025-02-01,657,148882.77,0,0
EL-1014,2025-03-01,747,169277.67,0,0
EL-1014,2025-04-01,901,204175.61,0,0
EL-1014,2025-05-01,991,224570.51,0,0
EL-1014,2025-06-01,1417,321106.37,1,0
EL-1014,2025-07-01,908,205761.88,0,0
EL-1014,2025-08-01,889,201456.29,0,0
EL-1014,2025-09-01,816,184913.76,0,0
EL-1014,2025-10-01,1074,243379.14,1,0
EL-1014,2025-11-01,615,139365.15,0,0
EL-1014,2025-12-01,609,138005.49,0,0
EL-1014,2026-01-01,648,146843.28,0,0
EL-1014,2026-02-01,775,175622.75,0,0
EL-1014,2026-03-01,891,201909.51,0,0
EL-1014,2026-04-01,974,220718.14,0,0
EL-1014,2026-05-01,1074,243379.14,0,0
EL-1014,2026-06-01,1071,242699.31,0,0
AP-1015,2023-06-01,736,187613.76,0,0
AP-1015,2023-07-01,704,179456.64,0,0
AP-1015,2023-08-01,636,162122.76,0,0
AP-1015,2023-09-01,602,153455.82,0,0
AP-1015,2023-10-01,820,209026.2,1,0
AP-1015,2023-11-01,598,152436.18,1,0
AP-1015,2023-12-01,525,133827.75,1,0
AP-1015,2024-01-01,426,108591.66,0,0
AP-1015,2024-02-01,546,139180.86,0,0
AP-1015,2024-03-01,647,164926.77,0,0
AP-1015,2024-04-01,796,202908.36,0,0
AP-1015,2024-05-01,846,215653.86,0,0
AP-1015,2024-06-01,1137,289832.67,1,0
AP-1015,2024-07-01,840,214124.4,0,0
AP-1015,2024-08-01,755,192457.05,0,0
AP-1015,2024-09-01,295,75198.45,0,1
AP-1015,2024-10-01,659,167985.69,0,0
AP-1015,2024-11-01,500,127455,0,0
AP-1015,2024-12-01,485,123631.35,0,0
AP-1015,2025-01-01,517,131788.47,0,0
AP-1015,2025-02-01,691,176142.81,0,0
AP-1015,2025-03-01,312,79531.92,0,1
AP-1015,2025-04-01,886,225850.26,0,0
AP-1015,2025-05-01,937,238850.67,0,0
AP-1015,2025-06-01,953,242929.23,0,0
AP-1015,2025-07-01,924,235536.84,0,0
AP-1015,2025-08-01,857,218457.87,0,0
AP-1015,2025-09-01,802,204437.82,0,0
AP-1015,2025-10-01,762,194241.42,0,0
AP-1015,2025-11-01,940,239615.4,1,0
AP-1015,2025-12-01,840,214124.4,1,0
AP-1015,2026-01-01,639,162887.49,0,0
AP-1015,2026-02-01,801,204182.91,0,0
AP-1015,2026-03-01,910,231968.1,0,0
AP-1015,2026-04-01,981,250066.71,0,0
AP-1015,2026-05-01,1040,265106.4,0,0
AP-1015,2026-06-01,1431,364776.21,1,0
AP-1016,2023-06-01,757,176608.1,0,0
AP-1016,2023-07-01,997,232600.1,1,0
AP-1016,2023-08-01,696,162376.8,0,0
AP-1016,2023-09-01,631,147212.3,0,0
AP-1016,2023-10-01,564,131581.2,0,0
AP-1016,2023-11-01,666,155377.8,1,0
AP-1016,2023-12-01,378,88187.4,0,0
AP-1016,2024-01-01,404,94253.2,0,0
AP-1016,2024-02-01,574,133914.2,0,0
AP-1016,2024-03-01,659,153744.7,0,0
AP-1016,2024-04-01,768,179174.4,0,0
AP-1016,2024-05-01,889,207403.7,0,0
AP-1016,2024-06-01,889,207403.7,0,0
AP-1016,2024-07-01,789,184073.7,0,0
AP-1016,2024-08-01,771,179874.3,0,0
AP-1016,2024-09-01,708,165176.4,0,0
AP-1016,2024-10-01,830,193639,1,0
AP-1016,2024-11-01,763,178007.9,1,0
AP-1016,2024-12-01,506,118049.8,0,0
AP-1016,2025-01-01,530,123649,0,0
AP-1016,2025-02-01,679,158410.7,0,0
AP-1016,2025-03-01,805,187806.5,0,0
AP-1016,2025-04-01,914,213236.2,0,0
AP-1016,2025-05-01,990,230967,0,0
AP-1016,2025-06-01,987,230267.1,0,0
AP-1016,2025-07-01,938,218835.4,0,0
AP-1016,2025-08-01,1267,295591.1,1,0
AP-1016,2025-09-01,828,193172.4,0,0
AP-1016,2025-10-01,1004,234233.2,1,0
AP-1016,2025-11-01,665,155144.5,0,0
AP-1016,2025-12-01,632,147445.6,0,0
AP-1016,2026-01-01,626,146045.8,0,0
AP-1016,2026-02-01,806,188039.8,0,0
AP-1016,2026-03-01,851,198538.3,0,0
AP-1016,2026-04-01,974,227234.2,0,0
AP-1016,2026-05-01,1069,249397.7,0,0
AP-1016,2026-06-01,1064,248231.2,0,0
AP-1017,2023-06-01,796,73239.96,0,0
AP-1017,2023-07-01,718,66063.18,0,0
AP-1017,2023-08-01,680,62566.8,0,0
AP-1017,2023-09-01,607,55850.07,0,0
AP-1017,2023-10-01,693,63762.93,1,0
AP-1017,2023-11-01,395,36343.95,0,0
AP-1017,2023-12-01,391,35975.91,0,0
AP-1017,2024-01-01,430,39564.3,0,0
AP-1017,2024-02-01,821,75540.21,1,0
AP-1017,2024-03-01,649,59714.49,0,0
AP-1017,2024-04-01,756,69559.56,0,0
AP-1017,2024-05-01,1219,112160.19,1,0
AP-1017,2024-06-01,851,78300.51,0,0
AP-1017,2024-07-01,811,74620.11,0,0
AP-1017,2024-08-01,775,71307.75,0,0
AP-1017,2024-09-01,727,66891.27,0,0
AP-1017,2024-10-01,663,61002.63,0,0
AP-1017,2024-11-01,531,48857.31,0,0
AP-1017,2024-12-01,487,44808.87,0,0
AP-1017,2025-01-01,557,51249.57,0,0
AP-1017,2025-02-01,661,60818.61,0,0
AP-1017,2025-03-01,761,70019.61,0,0
AP-1017,2025-04-01,902,82993.02,0,0
AP-1017,2025-05-01,986,90721.86,0,0
AP-1017,2025-06-01,1485,136634.85,1,0
AP-1017,2025-07-01,1383,127249.83,1,0
AP-1017,2025-08-01,888,81704.88,0,0
AP-1017,2025-09-01,830,76368.3,0,0
AP-1017,2025-10-01,737,67811.37,0,0
AP-1017,2025-11-01,393,36159.93,1,1
AP-1017,2025-12-01,597,54929.97,0,0
AP-1017,2026-01-01,641,58978.41,0,0
AP-1017,2026-02-01,776,71399.76,0,0
AP-1017,2026-03-01,907,83453.07,0,0
AP-1017,2026-04-01,1004,92378.04,0,0
AP-1017,2026-05-01,1057,97254.57,0,0
AP-1017,2026-06-01,1119,102959.19,0,0
AP-1018,2023-06-01,796,171179.8,0,0
AP-1018,2023-07-01,692,148814.6,0,0
AP-1018,2023-08-01,656,141072.8,0,0
AP-1018,2023-09-01,630,135481.5,0,0
AP-1018,2023-10-01,511,109890.55,0,0
AP-1018,2023-11-01,392,84299.6,0,0
AP-1018,2023-12-01,405,87095.25,0,0
AP-1018,2024-01-01,650,139782.5,1,0
AP-1018,2024-02-01,565,121503.25,0,0
AP-1018,2024-03-01,682,146664.1,0,0
AP-1018,2024-04-01,813,174835.65,0,0
AP-1018,2024-05-01,890,191394.5,0,0
AP-1018,2024-06-01,886,190534.3,0,0
AP-1018,2024-07-01,781,167954.05,0,0
AP-1018,2024-08-01,794,170749.7,0,0
AP-1018,2024-09-01,701,150750.05,0,0
AP-1018,2024-10-01,887,190749.35,1,0
AP-1018,2024-11-01,553,118922.65,0,0
AP-1018,2024-12-01,493,106019.65,0,0
AP-1018,2025-01-01,548,117847.4,0,0
AP-1018,2025-02-01,681,146449.05,0,0
AP-1018,2025-03-01,798,171609.9,0,0
AP-1018,2025-04-01,867,186448.35,0,0
AP-1018,2025-05-01,1471,316338.55,1,0
AP-1018,2025-06-01,972,209028.6,0,0
AP-1018,2025-07-01,1266,272253.3,1,0
AP-1018,2025-08-01,855,183867.75,0,0
AP-1018,2025-09-01,802,172470.1,0,0
AP-1018,2025-10-01,744,159997.2,0,0
AP-1018,2025-11-01,660,141933,0,0
AP-1018,2025-12-01,644,138492.2,0,0
AP-1018,2026-01-01,659,141717.95,0,0
AP-1018,2026-02-01,817,175695.85,0,0
AP-1018,2026-03-01,881,189459.05,0,0
AP-1018,2026-04-01,990,212899.5,0,0
AP-1018,2026-05-01,1330,286016.5,1,0
AP-1018,2026-06-01,1112,239135.6,0,0
AP-1019,2023-06-01,756,70708.68,0,0
AP-1019,2023-07-01,682,63787.46,0,0
AP-1019,2023-08-01,262,24504.86,0,1
AP-1019,2023-09-01,744,69586.32,1,0
AP-1019,2023-10-01,769,71924.57,1,0
AP-1019,2023-11-01,156,14590.68,0,1
AP-1019,2023-12-01,375,35073.75,0,0
AP-1019,2024-01-01,459,42930.27,0,0
AP-1019,2024-02-01,558,52189.74,0,0
AP-1019,2024-03-01,694,64909.82,0,0
AP-1019,2024-04-01,761,71176.33,0,0
AP-1019,2024-05-01,840,78565.2,0,0
AP-1019,2024-06-01,901,84270.53,0,0
AP-1019,2024-07-01,794,74262.82,0,0
AP-1019,2024-08-01,770,72018.1,0,0
AP-1019,2024-09-01,740,69212.2,0,0
AP-1019,2024-10-01,670,62665.1,0,0
AP-1019,2024-11-01,556,52002.68,0,0
AP-1019,2024-12-01,524,49009.72,0,0
AP-1019,2025-01-01,522,48822.66,0,0
AP-1019,2025-02-01,672,62852.16,0,0
AP-1019,2025-03-01,757,70802.21,0,0
AP-1019,2025-04-01,880,82306.4,0,0
AP-1019,2025-05-01,1377,128790.81,1,0
AP-1019,2025-06-01,1017,95120.01,0,0
AP-1019,2025-07-01,911,85205.83,0,0
AP-1019,2025-08-01,879,82212.87,0,0
AP-1019,2025-09-01,320,29929.6,0,1
AP-1019,2025-10-01,750,70147.5,0,0
AP-1019,2025-11-01,632,59110.96,0,0
AP-1019,2025-12-01,905,84644.65,1,0
AP-1019,2026-01-01,623,58269.19,0,0
AP-1019,2026-02-01,761,71176.33,0,0
AP-1019,2026-03-01,893,83522.29,0,0
AP-1019,2026-04-01,1005,93997.65,0,0
AP-1019,2026-05-01,1581,147870.93,1,0
AP-1019,2026-06-01,1064,99515.92,0,0
AP-1020,2023-06-01,777,149751.21,0,0
AP-1020,2023-07-01,724,139536.52,0,0
AP-1020,2023-08-01,692,133369.16,0,0
AP-1020,2023-09-01,633,121998.09,0,0
AP-1020,2023-10-01,515,99255.95,0,0
AP-1020,2023-11-01,393,75742.89,0,0
AP-1020,2023-12-01,375,72273.75,0,0
AP-1020,2024-01-01,441,84993.93,0,0
AP-1020,2024-02-01,598,115252.54,0,0
AP-1020,2024-03-01,688,132598.24,0,0
AP-1020,2024-04-01,302,58204.46,0,1
AP-1020,2024-05-01,1278,246308.94,1,0
AP-1020,2024-06-01,883,170180.59,0,0
AP-1020,2024-07-01,996,191959.08,1,0
AP-1020,2024-08-01,764,147245.72,0,0
AP-1020,2024-09-01,733,141271.09,0,0
AP-1020,2024-10-01,604,116408.92,0,0
AP-1020,2024-11-01,495,95401.35,0,0
AP-1020,2024-12-01,490,94437.7,0,0
AP-1020,2025-01-01,572,110241.56,0,0
AP-1020,2025-02-01,640,123347.2,0,0
AP-1020,2025-03-01,757,145896.61,0,0
AP-1020,2025-04-01,873,168253.29,0,0
AP-1020,2025-05-01,980,188875.4,0,0
AP-1020,2025-06-01,1281,246887.13,1,0
AP-1020,2025-07-01,940,181166.2,0,0
AP-1020,2025-08-01,886,170758.78,0,0
AP-1020,2025-09-01,849,163627.77,0,0
AP-1020,2025-10-01,740,142620.2,0,0
AP-1020,2025-11-01,650,125274.5,0,0
AP-1020,2025-12-01,808,155725.84,1,0
AP-1020,2026-01-01,609,117372.57,0,0
AP-1020,2026-02-01,797,153605.81,0,0
AP-1020,2026-03-01,853,164398.69,0,0
AP-1020,2026-04-01,975,187911.75,0,0
AP-1020,2026-05-01,1059,204101.07,0,0
AP-1020,2026-06-01,1086,209304.78,0,0
AP-1021,2023-06-01,782,53707.76,0,0
AP-1021,2023-07-01,704,48350.72,0,0
AP-1021,2023-08-01,642,44092.56,0,0
AP-1021,2023-09-01,605,41551.4,0,0
AP-1021,2023-10-01,511,35095.48,0,0
AP-1021,2023-11-01,446,30631.28,0,0
AP-1021,2023-12-01,382,26235.76,0,0
AP-1021,2024-01-01,400,27472,0,0
AP-1021,2024-02-01,551,37842.68,0,0
AP-1021,2024-03-01,630,43268.4,0,0
AP-1021,2024-04-01,1080,74174.4,1,0
AP-1021,2024-05-01,1106,75960.08,1,0
AP-1021,2024-06-01,1174,80630.32,1,0
AP-1021,2024-07-01,776,53295.68,0,0
AP-1021,2024-08-01,744,51097.92,0,0
AP-1021,2024-09-01,749,51441.32,0,0
AP-1021,2024-10-01,605,41551.4,0,0
AP-1021,2024-11-01,500,34340,0,0
AP-1021,2024-12-01,474,32554.32,0,0
AP-1021,2025-01-01,558,38323.44,0,0
AP-1021,2025-02-01,643,44161.24,0,0
AP-1021,2025-03-01,803,55150.04,0,0
AP-1021,2025-04-01,851,58446.68,0,0
AP-1021,2025-05-01,954,65520.72,0,0
AP-1021,2025-06-01,971,66688.28,0,0
AP-1021,2025-07-01,904,62086.72,0,0
AP-1021,2025-08-01,886,60850.48,0,0
AP-1021,2025-09-01,793,54463.24,0,0
AP-1021,2025-10-01,1047,71907.96,1,0
AP-1021,2025-11-01,596,40933.28,0,0
AP-1021,2025-12-01,848,58240.64,1,0
AP-1021,2026-01-01,665,45672.2,0,0
AP-1021,2026-02-01,763,52402.84,0,0
AP-1021,2026-03-01,1223,83995.64,1,0
AP-1021,2026-04-01,1000,68680,0,0
AP-1021,2026-05-01,653,44848.04,1,1
AP-1021,2026-06-01,1094,75135.92,0,0
AP-1022,2023-06-01,764,113270.64,0,0
AP-1022,2023-07-01,674,99927.24,0,0
AP-1022,2023-08-01,699,103633.74,0,0
AP-1022,2023-09-01,631,93552.06,0,0
AP-1022,2023-10-01,536,79467.36,0,0
AP-1022,2023-11-01,392,58117.92,0,0
AP-1022,2023-12-01,405,60045.3,0,0
AP-1022,2024-01-01,428,63455.28,0,0
AP-1022,2024-02-01,543,80505.18,0,0
AP-1022,2024-03-01,665,98592.9,0,0
AP-1022,2024-04-01,795,117866.7,0,0
AP-1022,2024-05-01,838,124241.88,0,0
AP-1022,2024-06-01,866,128393.16,0,0
AP-1022,2024-07-01,808,119794.08,0,0
AP-1022,2024-08-01,1039,154042.14,1,0
AP-1022,2024-09-01,724,107340.24,0,0
AP-1022,2024-10-01,653,96813.78,0,0
AP-1022,2024-11-01,496,73536.96,0,0
AP-1022,2024-12-01,500,74130,0,0
AP-1022,2025-01-01,520,77095.2,0,0
AP-1022,2025-02-01,645,95627.7,0,0
AP-1022,2025-03-01,793,117570.18,0,0
AP-1022,2025-04-01,914,135509.64,0,0
AP-1022,2025-05-01,953,141291.78,0,0
AP-1022,2025-06-01,988,146480.88,0,0
AP-1022,2025-07-01,923,136843.98,0,0
AP-1022,2025-08-01,903,133878.78,0,0
AP-1022,2025-09-01,834,123648.84,0,0
AP-1022,2025-10-01,740,109712.4,0,0
AP-1022,2025-11-01,661,97999.86,0,0
AP-1022,2025-12-01,634,93996.84,0,0
AP-1022,2026-01-01,632,93700.32,0,0
AP-1022,2026-02-01,808,119794.08,0,0
AP-1022,2026-03-01,860,127503.6,0,0
AP-1022,2026-04-01,994,147370.44,0,0
AP-1022,2026-05-01,1051,155821.26,0,0
AP-1022,2026-06-01,1083,160565.58,0,0
AP-1023,2023-06-01,785,121219.7,0,0
AP-1023,2023-07-01,706,109020.52,0,0
AP-1023,2023-08-01,662,102226.04,0,0
AP-1023,2023-09-01,626,96666.92,0,0
AP-1023,2023-10-01,570,88019.4,0,0
AP-1023,2023-11-01,603,93115.26,1,0
AP-1023,2023-12-01,362,55900.04,0,0
AP-1023,2024-01-01,416,64238.72,0,0
AP-1023,2024-02-01,553,85394.26,0,0
AP-1023,2024-03-01,677,104542.34,0,0
AP-1023,2024-04-01,778,120138.76,0,0
AP-1023,2024-05-01,523,80761.66,1,1
AP-1023,2024-06-01,887,136970.54,0,0
AP-1023,2024-07-01,775,119675.5,0,0
AP-1023,2024-08-01,783,120910.86,0,0
AP-1023,2024-09-01,697,107630.74,0,0
AP-1023,2024-10-01,655,101145.1,0,0
AP-1023,2024-11-01,550,84931,0,0
AP-1023,2024-12-01,532,82151.44,0,0
AP-1023,2025-01-01,536,82769.12,0,0
AP-1023,2025-02-01,642,99137.64,0,0
AP-1023,2025-03-01,770,118903.4,0,0
AP-1023,2025-04-01,875,135117.5,0,0
AP-1023,2025-05-01,377,58216.34,0,1
AP-1023,2025-06-01,986,152258.12,0,0
AP-1023,2025-07-01,885,136661.7,0,0
AP-1023,2025-08-01,914,141139.88,0,0
AP-1023,2025-09-01,822,126933.24,0,0
AP-1023,2025-10-01,734,113344.28,0,0
AP-1023,2025-11-01,608,93887.36,0,0
AP-1023,2025-12-01,794,122609.48,1,0
AP-1023,2026-01-01,633,97747.86,0,0
AP-1023,2026-02-01,791,122146.22,0,0
AP-1023,2026-03-01,898,138669.16,0,0
AP-1023,2026-04-01,987,152412.54,0,0
AP-1023,2026-05-01,1046,161523.32,0,0
AP-1023,2026-06-01,1076,166155.92,0,0
AP-1024,2023-06-01,760,79397.2,0,0
AP-1024,2023-07-01,678,70830.66,0,0
AP-1024,2023-08-01,651,68009.97,0,0
AP-1024,2023-09-01,644,67278.68,0,0
AP-1024,2023-10-01,516,53906.52,0,0
AP-1024,2023-11-01,631,65920.57,1,0
AP-1024,2023-12-01,364,38027.08,0,0
AP-1024,2024-01-01,447,46698.09,0,0
AP-1024,2024-02-01,758,79188.26,1,0
AP-1024,2024-03-01,646,67487.62,0,0
AP-1024,2024-04-01,1158,120976.26,1,0
AP-1024,2024-05-01,846,88381.62,0,0
AP-1024,2024-06-01,857,89530.79,0,0
AP-1024,2024-07-01,802,83784.94,0,0
AP-1024,2024-08-01,793,82844.71,0,0
AP-1024,2024-09-01,708,73964.76,0,0
AP-1024,2024-10-01,651,68009.97,0,0
AP-1024,2024-11-01,509,53175.23,0,0
AP-1024,2024-12-01,302,31549.94,1,1
AP-1024,2025-01-01,574,59965.78,0,0
AP-1024,2025-02-01,707,73860.29,0,0
AP-1024,2025-03-01,802,83784.94,0,0
AP-1024,2025-04-01,859,89739.73,0,0
AP-1024,2025-05-01,946,98828.62,0,0
AP-1024,2025-06-01,960,100291.2,0,0
AP-1024,2025-07-01,907,94754.29,0,0
AP-1024,2025-08-01,897,93709.59,0,0
AP-1024,2025-09-01,813,84934.11,0,0
AP-1024,2025-10-01,775,80964.25,0,0
AP-1024,2025-11-01,653,68218.91,0,0
AP-1024,2025-12-01,576,60174.72,0,0
AP-1024,2026-01-01,646,67487.62,0,0
AP-1024,2026-02-01,781,81591.07,0,0
AP-1024,2026-03-01,889,92873.83,0,0
AP-1024,2026-04-01,983,102694.01,0,0
AP-1024,2026-05-01,1061,110842.67,0,0
AP-1024,2026-06-01,1103,115230.41,0,0
AP-1025,2023-06-01,770,65650.2,0,0
AP-1025,2023-07-01,687,58573.62,0,0
AP-1025,2023-08-01,274,23361.24,0,1
AP-1025,2023-09-01,611,52093.86,0,0
AP-1025,2023-10-01,519,44249.94,0,0
AP-1025,2023-11-01,154,13130.04,0,1
AP-1025,2023-12-01,627,53458.02,1,0
AP-1025,2024-01-01,472,40242.72,0,0
AP-1025,2024-02-01,586,49962.36,0,0
AP-1025,2024-03-01,656,55930.56,0,0
AP-1025,2024-04-01,307,26174.82,0,1
AP-1025,2024-05-01,860,73323.6,0,0
AP-1025,2024-06-01,896,76392.96,0,0
AP-1025,2024-07-01,788,67184.88,0,0
AP-1025,2024-08-01,776,66161.76,0,0
AP-1025,2024-09-01,728,62069.28,0,0
AP-1025,2024-10-01,621,52946.46,0,0
AP-1025,2024-11-01,498,42459.48,0,0
AP-1025,2024-12-01,469,39986.94,0,0
AP-1025,2025-01-01,513,43738.38,0,0
AP-1025,2025-02-01,973,82957.98,1,0
AP-1025,2025-03-01,755,64371.3,0,0
AP-1025,2025-04-01,863,73579.38,0,0
AP-1025,2025-05-01,583,49706.58,1,1
AP-1025,2025-06-01,960,81849.6,0,0
AP-1025,2025-07-01,944,80485.44,0,0
AP-1025,2025-08-01,873,74431.98,0,0
AP-1025,2025-09-01,811,69145.86,0,0
AP-1025,2025-10-01,720,61387.2,0,0
AP-1025,2025-11-01,616,52520.16,0,0
AP-1025,2025-12-01,621,52946.46,0,0
AP-1025,2026-01-01,655,55845.3,0,0
AP-1025,2026-02-01,759,64712.34,0,0
AP-1025,2026-03-01,876,74687.76,0,0
AP-1025,2026-04-01,1467,125076.42,1,0
AP-1025,2026-05-01,1044,89011.44,0,0
AP-1025,2026-06-01,1101,93871.26,0,0
AP-1026,2023-06-01,775,170786.75,0,0
AP-1026,2023-07-01,717,158005.29,0,0
AP-1026,2023-08-01,681,150071.97,0,0
AP-1026,2023-09-01,595,131120.15,0,0
AP-1026,2023-10-01,760,167481.2,1,0
AP-1026,2023-11-01,450,99166.5,0,0
AP-1026,2023-12-01,361,79553.57,0,0
AP-1026,2024-01-01,453,99827.61,0,0
AP-1026,2024-02-01,608,133984.96,0,0
AP-1026,2024-03-01,645,142138.65,0,0
AP-1026,2024-04-01,751,165497.87,0,0
AP-1026,2024-05-01,1095,241305.15,1,0
AP-1026,2024-06-01,339,74705.43,0,1
AP-1026,2024-07-01,798,175855.26,0,0
AP-1026,2024-08-01,809,178279.33,0,0
AP-1026,2024-09-01,710,156462.7,0,0
AP-1026,2024-10-01,659,145223.83,0,0
AP-1026,2024-11-01,701,154479.37,1,0
AP-1026,2024-12-01,499,109964.63,0,0
AP-1026,2025-01-01,522,115033.14,0,0
